base_id,family,n,kind,loss,C,V_k_C,best_D_KL_nats,best_perturbation_id,n_candidates,n_feasible,upper_bound
modular_n10_s1021,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.1,0.001953125,0.0,"EDGE_ADD:0,5:add",68,66,0.04529637427681114
modular_n10_s1021,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.25,0.001953125,0.0,"EDGE_ADD:0,5:add",68,66,0.08734030330993596
modular_n10_s1021,modular,10,EDGE_ADD,L_SINGLE_TARGET,0.5,0.001953125,0.0,"EDGE_ADD:0,5:add",68,66,0.14685138765783393
modular_n10_s1021,modular,10,EDGE_REMOVE,L_LINEAR,0.0,0.0017578125,0.0,"EDGE_REMOVE:0,3:remove",22,9,0.0017578125
modular_n10_s1021,modular,10,EDGE_REMOVE,L_LINEAR,0.1,0.003515625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.0407904719724513
modular_n10_s1021,modular,10,EDGE_REMOVE,L_LINEAR,0.25,0.003515625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.0785512816484639
modular_n10_s1021,modular,10,EDGE_REMOVE,L_LINEAR,0.5,0.003515625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.13206770133674267
modular_n10_s1021,modular,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.001953125,0.0,"EDGE_REMOVE:0,3:remove",22,9,0.001953125
modular_n10_s1021,modular,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.00390625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.04529637427681114
modular_n10_s1021,modular,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.00390625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.08734030330993596
modular_n10_s1021,modular,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.00390625,0.0007563935031250845,"EDGE_REMOVE:8,7:remove",22,15,0.14685138765783393
modular_n12_s1021,modular,12,EDGE_ADD,L_LINEAR,0.0,0.0,0.0,"EDGE_ADD:0,1:add",107,81,0.0
modular_n12_s1021,modular,12,EDGE_ADD,L_LINEAR,0.1,0.0,0.0,"EDGE_ADD:0,1:add",107,81,0.0
modular_n12_s1021,modular,12,EDGE_ADD,L_LINEAR,0.25,0.0,0.0,"EDGE_ADD:0,1:add",107,81,0.0
modular_n12_s1021,modular,12,EDGE_ADD,L_LINEAR,0.5,0.0,0.0,"EDGE_ADD:0,1:add",107,81,0.0
modular_n12_s1021,modular,12,EDGE_ADD,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_ADD:0,1:add",107,81,1.0
modular_n12_s1021,modular,12,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_ADD:0,1:add",107,81,1.0
modular_n12_s1021,modular,12,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_ADD:0,1:add",107,81,1.0
modular_n12_s1021,modular,12,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_ADD:0,1:add",107,81,1.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_LINEAR,0.0,0.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,0.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_LINEAR,0.1,0.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,0.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_LINEAR,0.25,0.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,0.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_LINEAR,0.5,0.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,0.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,1.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,1.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,1.0
modular_n12_s1021,modular,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_REMOVE:1,0:remove",25,17,1.0
hub_n8_s1021,hub,8,EDGE_ADD,L_LINEAR,0.0,0.12109375,0.0,"EDGE_ADD:2,5:add",41,2,0.12109375
hub_n8_s1021,hub,8,EDGE_ADD,L_LINEAR,0.1,0.18017578125,0.022400237664495268,"EDGE_ADD:5,1:add",41,7,0.2823971416046352
hub_n8_s1021,hub,8,EDGE_ADD,L_LINEAR,0.25,0.18017578125,0.022400237664495268,"EDGE_ADD:5,1:add",41,10,0.390637117392806
hub_n8_s1021,hub,8,EDGE_ADD,L_LINEAR,0.5,0.18017578125,0.022400237664495268,"EDGE_ADD:5,1:add",41,10,0.5207947321346696
hub_n8_s1021,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.0,0.015625,0.0,"EDGE_ADD:2,5:add",41,2,0.015625
hub_n8_s1021,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.015625,0.0,"EDGE_ADD:2,5:add",41,7,0.09742528476985612
hub_n8_s1021,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.0859375,0.17801888634602553,"EDGE_ADD:0,1:add",41,10,0.16440672047797866
hub_n8_s1021,hub,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.0859375,0.17801888634602553,"EDGE_ADD:0,1:add",41,10,0.25359590937084747
hub_n8_s1021,hub,8,EDGE_REMOVE,L_LINEAR,0.0,0.12109375,0.0,"EDGE_REMOVE:2,1:remove",13,1,0.12109375
hub_n8_s1021,hub,8,EDGE_REMOVE,L_LINEAR,0.1,0.1796875,0.021702555261253444,"EDGE_REMOVE:4,3:remove",13,7,0.2823971416046352
hub_n8_s1021,hub,8,EDGE_REMOVE,L_LINEAR,0.25,0.1796875,0.021702555261253444,"EDGE_REMOVE:4,3:remove",13,11,0.390637117392806
hub_n8_s1021,hub,8,EDGE_REMOVE,L_LINEAR,0.5,0.1796875,0.021702555261253444,"EDGE_REMOVE:4,3:remove",13,11,0.5207947321346696
hub_n8_s1021,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.015625,0.0,"EDGE_REMOVE:2,1:remove",13,1,0.015625
hub_n8_s1021,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.0390625,0.09966620921151856,"EDGE_REMOVE:0,6:remove",13,7,0.09742528476985612
hub_n8_s1021,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.0390625,0.09966620921151856,"EDGE_REMOVE:0,6:remove",13,11,0.16440672047797866
hub_n8_s1021,hub,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.0390625,0.09966620921151856,"EDGE_REMOVE:0,6:remove",13,11,0.25359590937084747
hub_n10_s1021,hub,10,EDGE_ADD,L_LINEAR,0.0,0.0,0.0,"EDGE_ADD:0,3:add",70,58,0.0
hub_n10_s1021,hub,10,EDGE_ADD,L_LINEAR,0.1,0.0,0.0,"EDGE_ADD:0,3:add",70,58,0.0
hub_n10_s1021,hub,10,EDGE_ADD,L_LINEAR,0.25,0.0,0.0,"EDGE_ADD:0,3:add",70,58,0.0
hub_n10_s1021,hub,10,EDGE_ADD,L_LINEAR,0.5,0.0,0.0,"EDGE_ADD:0,3:add",70,58,0.0
hub_n10_s1021,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_ADD:0,3:add",70,58,1.0
hub_n10_s1021,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_ADD:0,3:add",70,58,1.0
hub_n10_s1021,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_ADD:0,3:add",70,58,1.0
hub_n10_s1021,hub,10,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_ADD:0,3:add",70,58,1.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_LINEAR,0.0,0.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,0.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_LINEAR,0.1,0.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,0.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_LINEAR,0.25,0.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,0.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_LINEAR,0.5,0.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,0.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,1.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,1.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,1.0
hub_n10_s1021,hub,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_REMOVE:0,8:remove",21,16,1.0
hub_n12_s1021,hub,12,EDGE_ADD,L_LINEAR,0.0,0.0,0.0,"EDGE_ADD:0,1:add",109,89,0.0
hub_n12_s1021,hub,12,EDGE_ADD,L_LINEAR,0.1,0.0,0.0,"EDGE_ADD:0,1:add",109,89,0.0
hub_n12_s1021,hub,12,EDGE_ADD,L_LINEAR,0.25,0.0,0.0,"EDGE_ADD:0,1:add",109,89,0.0
hub_n12_s1021,hub,12,EDGE_ADD,L_LINEAR,0.5,0.0,0.0,"EDGE_ADD:0,1:add",109,89,0.0
hub_n12_s1021,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_ADD:0,1:add",109,89,1.0
hub_n12_s1021,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_ADD:0,1:add",109,89,1.0
hub_n12_s1021,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_ADD:0,1:add",109,89,1.0
hub_n12_s1021,hub,12,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_ADD:0,1:add",109,89,1.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_LINEAR,0.0,0.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,0.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_LINEAR,0.1,0.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,0.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_LINEAR,0.25,0.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,0.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_LINEAR,0.5,0.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,0.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,1.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,1.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,1.0
hub_n12_s1021,hub,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_REMOVE:0,6:remove",19,14,1.0
ring_n8_s1022,ring,8,EDGE_ADD,L_LINEAR,0.0,0.5625,0.0,"EDGE_ADD:6,1:add",44,2,0.5625
ring_n8_s1022,ring,8,EDGE_ADD,L_LINEAR,0.1,0.59375,0.004528697618938465,"EDGE_ADD:6,2:add",44,7,0.7113590178536375
ring_n8_s1022,ring,8,EDGE_ADD,L_LINEAR,0.25,0.59375,0.004528697618938465,"EDGE_ADD:6,2:add",44,7,0.7933214895065119
ring_n8_s1022,ring,8,EDGE_ADD,L_LINEAR,0.5,0.84375,0.38453624876821657,"EDGE_ADD:0,1:add",44,10,0.8788231275280534
ring_n8_s1022,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.0,0.26171875,0.0,"EDGE_ADD:6,1:add",44,2,0.26171875
ring_n8_s1022,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.1,0.265625,0.005041560494517493,"EDGE_ADD:6,7:add",44,7,0.47055163033521746
ring_n8_s1022,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.25,0.265625,0.005041560494517493,"EDGE_ADD:6,7:add",44,7,0.5981663873445572
ring_n8_s1022,ring,8,EDGE_ADD,L_SINGLE_TARGET,0.5,0.265625,0.005041560494517493,"EDGE_ADD:6,7:add",44,10,0.7410577805704515
ring_n8_s1022,ring,8,EDGE_REMOVE,L_LINEAR,0.0,0.5625,0.0,"EDGE_REMOVE:5,0:remove",10,2,0.5625
ring_n8_s1022,ring,8,EDGE_REMOVE,L_LINEAR,0.1,0.625,0.021362289145058083,"EDGE_REMOVE:6,3:remove",10,5,0.7113590178536375
ring_n8_s1022,ring,8,EDGE_REMOVE,L_LINEAR,0.25,0.625,0.021362289145058083,"EDGE_REMOVE:6,3:remove",10,5,0.7933214895065119
ring_n8_s1022,ring,8,EDGE_REMOVE,L_LINEAR,0.5,0.8125,0.29681178461500907,"EDGE_REMOVE:3,2:remove",10,7,0.8788231275280534
ring_n8_s1022,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.26171875,0.0,"EDGE_REMOVE:5,0:remove",10,2,0.26171875
ring_n8_s1022,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.26953125,0.021362289145058083,"EDGE_REMOVE:6,3:remove",10,5,0.47055163033521746
ring_n8_s1022,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.26953125,0.021362289145058083,"EDGE_REMOVE:6,3:remove",10,5,0.5981663873445572
ring_n8_s1022,ring,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.26953125,0.021362289145058083,"EDGE_REMOVE:6,3:remove",10,7,0.7410577805704515
ring_n10_s1022,ring,10,EDGE_ADD,L_LINEAR,0.0,0.203125,0.0,"EDGE_ADD:2,3:add",75,6,0.203125
ring_n10_s1022,ring,10,EDGE_ADD,L_LINEAR,0.1,0.3203125,0.07597997514475857,"EDGE_ADD:6,8:add",75,14,0.3388070988798227
ring_n10_s1022,ring,10,EDGE_ADD,L_LINEAR,0.25,0.359375,0.13191958311595153,"EDGE_ADD:6,7:add",75,18,0.4237592501551034
ring_n10_s1022,ring,10,EDGE_ADD,L_LINEAR,0.5,0.4375,0.28189308032205296,"EDGE_ADD:6,1:add",75,37,0.5228102503344236
ring_n10_s1022,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.162109375,0.0,"EDGE_ADD:2,3:add",75,6,0.162109375
ring_n10_s1022,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.1,0.21484375,0.04976926215961912,"EDGE_ADD:6,9:add",75,14,0.34572630520824454
ring_n10_s1022,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.25,0.2421875,0.13191958311595153,"EDGE_ADD:6,7:add",75,18,0.4650174558910776
ring_n10_s1022,ring,10,EDGE_ADD,L_SINGLE_TARGET,0.5,0.26171875,0.28189308032205296,"EDGE_ADD:6,1:add",75,37,0.6051584070219312
ring_n10_s1022,ring,10,EDGE_REMOVE,L_LINEAR,0.0,0.203125,0.0,"EDGE_REMOVE:3,0:remove",12,4,0.203125
ring_n10_s1022,ring,10,EDGE_REMOVE,L_LINEAR,0.1,0.203125,0.0,"EDGE_REMOVE:3,0:remove",12,6,0.3388070988798227
ring_n10_s1022,ring,10,EDGE_REMOVE,L_LINEAR,0.25,0.40625,0.2141597347879859,"EDGE_REMOVE:3,2:remove",12,9,0.4237592501551034
ring_n10_s1022,ring,10,EDGE_REMOVE,L_LINEAR,0.5,0.4375,0.28189308032205296,"EDGE_REMOVE:6,3:remove",12,10,0.5228102503344236
ring_n10_s1022,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.162109375,0.0,"EDGE_REMOVE:3,0:remove",12,4,0.162109375
ring_n10_s1022,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.162109375,0.0,"EDGE_REMOVE:3,0:remove",12,6,0.34572630520824454
ring_n10_s1022,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.2451171875,0.21425543204074726,"EDGE_REMOVE:9,6:remove",12,9,0.4650174558910776
ring_n10_s1022,ring,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.26171875,0.28189308032205296,"EDGE_REMOVE:6,3:remove",12,10,0.6051584070219312
ring_n12_s1022,ring,12,EDGE_ADD,L_LINEAR,0.0,0.1015625,0.0,"EDGE_ADD:2,3:add",114,8,0.1015625
ring_n12_s1022,ring,12,EDGE_ADD,L_LINEAR,0.1,0.1531982421875,0.03347748832098846,"EDGE_ADD:6,10:add",114,26,0.20888524302882994
ring_n12_s1022,ring,12,EDGE_ADD,L_LINEAR,0.25,0.2578125,0.19721848042522222,"EDGE_ADD:6,11:add",114,56,0.28030254698893836
ring_n12_s1022,ring,12,EDGE_ADD,L_LINEAR,0.5,0.359375,0.47574073201573375,"EDGE_ADD:6,1:add",114,61,0.3669820761068685
ring_n12_s1022,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.0,0.09130859375,0.0,"EDGE_ADD:2,3:add",114,8,0.09130859375
ring_n12_s1022,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.1,0.126953125,0.021422325996686416,"EDGE_ADD:10,1:add",114,26,0.24336932824448834
ring_n12_s1022,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.25,0.1962890625,0.19721848042522222,"EDGE_ADD:6,11:add",114,56,0.34850700962979153
ring_n12_s1022,ring,12,EDGE_ADD,L_SINGLE_TARGET,0.5,0.236328125,0.47574073201573375,"EDGE_ADD:6,1:add",114,61,0.4771587739365231
ring_n12_s1022,ring,12,EDGE_REMOVE,L_LINEAR,0.0,0.1015625,0.0,"EDGE_REMOVE:3,0:remove",14,5,0.1015625
ring_n12_s1022,ring,12,EDGE_REMOVE,L_LINEAR,0.1,0.203125,0.09048164229509707,"EDGE_REMOVE:3,2:remove",14,11,0.20888524302882994
ring_n12_s1022,ring,12,EDGE_REMOVE,L_LINEAR,0.25,0.2421875,0.16309446317936666,"EDGE_REMOVE:5,4:remove",14,12,0.28030254698893836
ring_n12_s1022,ring,12,EDGE_REMOVE,L_LINEAR,0.5,0.3125,0.3356210719858349,"EDGE_REMOVE:6,5:remove",14,13,0.3669820761068685
ring_n12_s1022,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.09130859375,0.0,"EDGE_REMOVE:3,0:remove",14,5,0.09130859375
ring_n12_s1022,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,0.162109375,0.09048164229509707,"EDGE_REMOVE:3,2:remove",14,11,0.24336932824448834
ring_n12_s1022,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,0.18359375,0.16309446317936666,"EDGE_REMOVE:5,4:remove",14,12,0.34850700962979153
ring_n12_s1022,ring,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,0.2236328125,0.3356210719858349,"EDGE_REMOVE:6,5:remove",14,13,0.4771587739365231
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_LINEAR,0.0,0.0,0.0,"EDGE_ADD:0,1:add",37,30,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_LINEAR,0.1,0.0,0.0,"EDGE_ADD:0,1:add",37,30,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_LINEAR,0.25,0.0,0.0,"EDGE_ADD:0,1:add",37,30,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_LINEAR,0.5,0.0,0.0,"EDGE_ADD:0,1:add",37,30,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_ADD:0,1:add",37,30,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_ADD:0,1:add",37,30,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_ADD:0,1:add",37,30,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_ADD:0,1:add",37,30,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.0,0.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.1,0.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.25,0.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_LINEAR,0.5,0.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,0.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.0,1.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,1.0
sparse_random_n8_s1022,sparse_random,8,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.0,"EDGE_REMOVE:2,3:remove",19,14,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_LINEAR,0.0,0.009765625,0.0,"EDGE_ADD:0,2:add",71,22,0.009765625
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_LINEAR,0.1,0.03515625,0.01997054479512965,"EDGE_ADD:4,0:add",71,56,0.07974147025431211
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_LINEAR,0.25,0.083984375,0.1093492430804628,"EDGE_ADD:4,6:add",71,57,0.1395010257385317
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_LINEAR,0.5,0.083984375,0.1093492430804628,"EDGE_ADD:4,6:add",71,57,0.22031682463308566
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.0,0.990234375,0.0,"EDGE_ADD:0,2:add",71,22,0.990234375
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.00981362144832467,"EDGE_ADD:1,0:add",71,56,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.00981362144832467,"EDGE_ADD:1,0:add",71,57,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.00981362144832467,"EDGE_ADD:1,0:add",71,57,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.0,0.009765625,0.0,"EDGE_REMOVE:4,7:remove",16,3,0.009765625
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.1,0.017578125,0.0025505873787553526,"EDGE_REMOVE:8,0:remove",16,7,0.07974147025431211
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.25,0.11328125,0.17974692963064326,"EDGE_REMOVE:8,6:remove",16,8,0.1395010257385317
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_LINEAR,0.5,0.11328125,0.17974692963064326,"EDGE_REMOVE:8,6:remove",16,8,0.22031682463308566
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.990234375,0.0,"EDGE_REMOVE:4,7:remove",16,3,0.990234375
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.00981362144832467,"EDGE_REMOVE:1,4:remove",16,7,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.00981362144832467,"EDGE_REMOVE:1,4:remove",16,8,1.0
sparse_random_n10_s1022,sparse_random,10,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.00981362144832467,"EDGE_REMOVE:1,4:remove",16,8,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_LINEAR,0.0,0.0009765625,0.0,"EDGE_ADD:0,1:add",106,66,0.0009765625
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_LINEAR,0.1,0.02734375,0.06509883588998594,"EDGE_ADD:7,5:add",106,97,0.03725160043236352
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_LINEAR,0.25,0.02734375,0.06509883588998594,"EDGE_ADD:7,5:add",106,97,0.07401868720543928
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_LINEAR,0.5,0.02734375,0.06509883588998594,"EDGE_ADD:7,5:add",106,97,0.12689994382846487
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.0,0.9990234375,0.0,"EDGE_ADD:0,1:add",106,66,0.9990234375
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.1,1.0,0.0009770396478266119,"EDGE_ADD:1,0:add",106,97,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.25,1.0,0.0009770396478266119,"EDGE_ADD:1,0:add",106,97,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_ADD,L_SINGLE_TARGET,0.5,1.0,0.0009770396478266119,"EDGE_ADD:1,0:add",106,97,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.0,0.0009765625,0.0,"EDGE_REMOVE:0,3:remove",24,15,0.0009765625
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.1,0.03125,0.07849420262907385,"EDGE_REMOVE:7,1:remove",24,21,0.03725160043236352
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.25,0.03125,0.07849420262907385,"EDGE_REMOVE:7,1:remove",24,21,0.07401868720543928
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_LINEAR,0.5,0.03125,0.07849420262907385,"EDGE_REMOVE:7,1:remove",24,21,0.12689994382846487
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.0,0.9990234375,0.0,"EDGE_REMOVE:0,3:remove",24,15,0.9990234375
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.1,1.0,0.0009770396478266119,"EDGE_REMOVE:1,3:remove",24,21,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.25,1.0,0.0009770396478266119,"EDGE_REMOVE:1,3:remove",24,21,1.0
sparse_random_n12_s1022,sparse_random,12,EDGE_REMOVE,L_SINGLE_TARGET,0.5,1.0,0.0009770396478266119,"EDGE_REMOVE:1,3:remove",24,21,1.0
modular_n8_s1022,modular,8,EDGE_ADD,L_LINEAR,0.0,0.0,0.0,"EDGE_ADD:0,3:add",43,29,0.0
modular_n8_s1022,modular,8,EDGE_ADD,L_LINEAR,0.1,0.0,0.0,"EDGE_ADD:0,3:add",43,29,0.0
